ID_1	name	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B
362	362	HTATSF1	-1.20620447073157	8.46076575219818	-5.70488347240193	1.90235740139873e-05	0.000747659258015241	3.03069536115252
2543	2543	CBX1	-0.737607042065267	10.0246272645352	-5.08003172332008	1.41242609767282e-05	0.000614120620542945	3.01847710997971
3978	3978	EXOC8	1.0492294804827	7.98584453450492	5.33704980898767	1.68199310382744e-05	0.000672649698276256	3.00144085525502
1738	1738	LSP1	-1.14482670633309	10.0049452434142	-5.10790114088153	1.52300160261277e-05	0.000628520017643452	2.99823552648852
1314	1314	GLB1;GLB1L	1.43826360859778	9.25381792576905	5.0517735894912	1.42914695436684e-05	0.000614120620542945	2.99744486793234
1673	1673	PPP2R1A	0.503637553869801	10.2988575552538	5.02316775324304	1.45481524498e-05	0.000614120620542945	2.97104306866557
3165	3165	TSN	0.611454292669585	9.93470516186577	5.02899021585131	1.53028563190224e-05	0.000628520017643452	2.93166043995187
2386	2386	PSMC1	-0.56106889840096	10.2292818489225	-4.99437152018759	1.58771730058403e-05	0.000646285997621662	2.88699552555525
5379	5379	SARS2	0.82945470608209	8.11507090570354	5.10349792820847	1.83222841168583e-05	0.000726359072076148	2.82335380504959
2156	2156	CNN1	-1.76477403899102	10.3210555670449	-4.96489577283478	1.98655295048739e-05	0.000774076487288205	2.7231004631263
3226	3226	DBN1	0.807760511118589	8.99547305447269	5.02391192806175	2.10373631838856e-05	0.00080596082987676	2.66846714166319
3202	3202	CCDC6	-0.642696751249831	9.17416880473914	-4.90944633354792	2.05398289030703e-05	0.000793568474314387	2.63955201755501
121	121	KPNA4	-0.895927625693034	8.66044876917626	-5.31570697667828	2.68241462168886e-05	0.00097833026082236	2.61027836217202
1516	1516	AHCY	0.538235528480049	10.8940870410762	4.895685838638	2.14138192035504e-05	0.000813546681241552	2.59952260530981
1518	1518	CFL1	-0.67514280867915	13.4070963057211	-4.88500375008227	2.21176223581494e-05	0.000833340829180191	2.5684612810569
5772	5772	TBK1	0.718419508274172	8.51190017192229	5.01042192914716	2.37736599048814e-05	0.000888394389396347	2.56279546970713
4307	4307	PCNP	-0.650239305074685	9.23930616836773	-5.09216423157176	2.52399843454079e-05	0.000935521045778168	2.56278260036925
741	741	ASMTL	1.05566632140487	8.31185620058201	5.61807317602189	3.50073573207207e-05	0.00122768109250127	2.48964410983239
807	807	HPRT1	0.766627161703459	9.69488734936884	4.83176030960931	2.59824923387043e-05	0.000955275665904458	2.41381559731218
5621	5621	ITSN2	-0.729784837475025	9.38480005823235	-4.82822459207261	2.7916850408537e-05	0.00101010254771841	2.36624687849831
1253	1253	FDPS	0.828396039564687	10.7113074574431	4.89388351087274	3.04353235536995e-05	0.00108402062563528	2.33632980687594
4477	4477	LRRC59	-0.805481642460082	11.1599964121909	-4.82044720917292	2.85730518806542e-05	0.00102570506711734	2.33136122260297
5844	5844	NUDT5	1.51321523952874	9.5277400854519	4.91831410185998	3.34522883784193e-05	0.00118224017610243	2.31738661553975
5215	5215	GOLPH3	0.844069732470457	9.77833202725476	5.47410948552435	4.65748589099905e-05	0.00151667701264748	2.21355255247551
6140	6140	UCHL5	0.976533979820925	8.62008715819888	4.98992825338318	3.66353560828351e-05	0.00127496632352401	2.21122748024676
5694	5694	ATXN10	0.848898989433874	8.59009467778357	5.14064314801577	4.06132636860707e-05	0.00137522542054574	2.20756354857091
5784	5784	SAP30BP	-0.786950123648546	8.23366959271339	-5.01646216101926	4.2646208736403e-05	0.00141915376371723	2.10713858439929
468	468	DNAJA2	-0.659384276776738	9.76916572132053	-4.81123263667652	3.84783799972029e-05	0.00131896943163344	2.09850410389449
2935	2935	BLMH	0.890680847460866	9.52752837848037	4.7024734608236	3.83762155774679e-05	0.00131896943163344	2.03962648929617
3733	3733	RSRC2	-1.03955985952063	8.70546287266376	-5.36891568662307	5.74736053773242e-05	0.00178246372051171	2.03089607347979
2213	2213	IST1	0.736291267346152	9.00365625415316	4.78199446038562	4.50297072504148e-05	0.00148051788877871	2.00145825337683
1095	1095	TPM1	0.99151574491975	12.7582267871829	4.68275165584903	4.07228409242541e-05	0.00137522542054574	1.98272607315955
1103	1103	HNRNPA1;HNRNPA1L2	-0.516301618682199	12.4258497290256	-4.6755912902451	4.16094666594457e-05	0.00139483498897362	1.96207983504154
2467	2467	YBX1	0.62773058607838	11.0706027307584	4.64850237063457	4.51397206712527e-05	0.00148051788877871	1.88403305933016
5800	5800	VPS51	0.69919195093913	8.2938016213202	4.77559105300629	4.95462053908047e-05	0.00156861909983805	1.87720919779323
1560	1560	PSMA4	-0.489943666653419	10.9360925563455	-4.66201873773946	4.85489872986487e-05	0.00155869600770802	1.84487121629087
3127	3127	RCN1	1.14302850426593	9.30074427141396	4.63056729740759	4.76382146052977e-05	0.00154030227223796	1.83241439517111
2240	2240	EIF5	-0.54380794274646	9.95668390371632	-4.63854602546782	4.91266623497759e-05	0.00156621296260579	1.81135192967579
6130	6130	PPME1	-0.703960039946216	8.62298087225727	-4.93103465313581	5.92576129144863e-05	0.00182537471133205	1.79822730371793
912	912	VWF	1.50646612675293	8.93454623386754	4.62846961779292	6.04946607258008e-05	0.00185097421643574	1.69153443966862
3206	3206	PSMD5	0.678196123608915	9.51796692974061	4.57890871794141	5.56233106201918e-05	0.0017406325395421	1.68398897397435
2989	2989	FLOT2	0.666767361292356	9.61616150541071	4.57819144222933	5.57430030210894e-05	0.0017406325395421	1.68193080354707
2968	2968	ARHGEF7	-0.902739105907138	8.98759364828362	-4.59846598214543	6.20207826741512e-05	0.0018737707823196	1.6436695865402
2809	2809	GPS1	0.573282023629956	9.16965947230423	4.57835884253944	6.20617214587103e-05	0.0018737707823196	1.59635840329938
1280	1280	RAC2	0.994550322208061	10.6772138356539	4.8194650221868	7.79033496154726e-05	0.00221975856810587	1.58544456361142
1585	1585	YWHAQ	0.878133574633443	9.32365923730432	4.59462254654052	6.66506007478536e-05	0.00198601365234944	1.54716526111964
782	782	NDUFB10	0.620873257717665	9.88774838380819	4.53032934613358	6.43311819593811e-05	0.00192951222732117	1.54476763314603
5553	5553	COMMD8	-1.18104020819159	9.21409275608465	-5.55858877724869	0.000109565847761074	0.0029211152043435	1.54024738160252
4494	4494	ELMO3	1.69887369395607	9.8759385336655	6.84098199683157	0.000104239248721867	0.00284566907139516	1.50032031130818
1196	1196	SLC25A6;SLC25A31	-0.603688464939184	11.2684574004815	-4.514167459184	6.75161604550861e-05	0.00199874139944635	1.49852996397442
1089	1089	HMGB1;NA	0.691466814714923	11.036782809941	4.50684953866819	6.9008934078321e-05	0.00202975309976171	1.47760752492654
4441	4441	SMARCE1	0.821759360212672	8.82996852659663	5.15630519078326	0.000107526257814745	0.00288360123163188	1.46918197517406
145	145	COPE	0.84637761188254	9.17752894630532	4.60102336821673	7.46057969923161e-05	0.00216641928973229	1.46024756616971
1568	1568	U2AF2	-0.671926356789555	10.558150989883	-4.48167222826393	7.43975799071443e-05	0.00216641928973229	1.40568901522311
4785	4785	CDC5L	-0.6888347738953	9.90688437305719	-4.4939319229076	7.54079909663997e-05	0.00217585462541656	1.40089994314027
5428	5428	SAR1A	-1.06709957665557	10.2733571993044	-4.95620120306253	0.000112144465221681	0.00293861176367584	1.38773835377352
5819	5819	DBNL	-0.818290537325755	9.88459724950432	-4.4699745618382	7.70402527255658e-05	0.00220897177469091	1.37230972471925
1423	1423	BTF3	-0.808833606321762	9.80885091037313	-4.61132931183546	8.383494637037e-05	0.00233050927135681	1.37211131150478
2781	2781	AIMP1	-0.587565304472101	9.79614811658134	-4.45871915800015	7.96702123303234e-05	0.00225600309325431	1.34021365664842
3231	3231	IFI16;PYHIN1	-0.742476846317887	10.4618905354884	-4.45483784127523	8.05974741790291e-05	0.00226492056308497	1.3291505096543
3107	3107	PLEC	0.553410934832458	11.6800397231303	4.45325470943324	8.09787347626343e-05	0.00226492056308497	1.32463873633691
5017	5017	NAA15	-0.737247487012722	9.13767555882633	-4.48807575857917	8.5358989071848e-05	0.00235849473441549	1.30025431851905
2064	2064	NUP153	-0.781584607257873	8.20208228194542	-4.59310617573878	9.51737352498107e-05	0.00261383770484269	1.27464122651652
5145	5145	C11orf54	1.3055715307298	8.80072899751862	4.767191100035	0.000145254960917718	0.0036186741356496	1.12289806393148
5524	5524	DNAJC17	-1.09111726990285	7.92807908339081	-4.96762154551958	0.000155744642538471	0.00379700441354486	1.11985780467204
6030	6030	CARHSP1	-0.631458423421851	9.91116393654665	-4.39470970797479	0.000106127666433099	0.00286293509626329	1.09678322353216
58	58	AIP	0.531753536700885	8.90864894491024	4.43259343218222	0.000112155833928405	0.00293861176367584	1.08550509575607
3066	3066	PSMD6	0.549398524121701	9.78435492868493	4.380477531044	0.000105357142267805	0.00285906673570787	1.08116341940521
2671	2671	SRSF11	-1.10619306957784	9.20527202518065	-4.7544148089655	0.000149422173322234	0.00370225917486991	1.04624116608506
4884	4884	CPPED1	0.822264758099333	9.56518662700412	4.3627994544285	0.000110976123196146	0.00293861176367584	1.04528637438283
4561	4561	DAZAP1	-0.738592074722282	10.1322218195935	-4.39088573848698	0.000119197242508155	0.00310525844911246	0.989495966197056
1012	1012	TUBB	-0.959509223368501	12.4615833850779	-4.33410208471701	0.000120731520269752	0.00311459797447315	0.950935507685474
3125	3125	RNPS1	-0.655013908856013	9.88354962695088	-4.33356447847467	0.000120922097276102	0.00311459797447315	0.949490130783872
5663	5663	VPS18	0.605777557303199	8.35217347046296	4.50062168305035	0.000155688211751571	0.00379700441354486	0.922726652616535
1154	1154	LAMC1	0.748239146899698	10.546088324634	4.2980756121101	0.000128384291417727	0.00328822463243493	0.8845306616978
511	511	VPS4B	-0.523510234552782	9.9918776602456	-4.2922181950435	0.000130627752211808	0.00330851347675051	0.868005508728626
1198	1198	IMPDH2	0.602689919395873	9.93912085064062	4.29052602415227	0.000131283009040705	0.00330851347675051	0.863232737723939
2472	2472	UBE2L3;NA	-0.413896469692414	11.5339750551374	-4.29034429073323	0.000131353572996675	0.00330851347675051	0.862720191467004
2231	2231	NAGLU	1.3950306239477	8.03304217308235	4.50344504689136	0.000169507293085704	0.00411055185732832	0.857089169302422
518	518	MACROH2A1	-0.608750989716324	12.4821434853833	-4.28495714971183	0.000133462301213968	0.00334315731447518	0.847529662857448
2062	2062	HINT1	-1.42451594387083	9.54893793408274	-4.64107108349011	0.000192146079607843	0.00452900121598542	0.746143132922343
2405	2405	SNRPD2	-0.589039275415223	11.2390251846257	-4.23600226041781	0.000154212377657467	0.00379700441354486	0.70975184974535
1854	1854	CEACAM6	3.145803795176	11.9065661987799	5.8388644499431	0.000207694347373636	0.00468751747364557	0.670165097507074
1681	1681	HMOX2	0.717985352696767	8.8923739949909	4.24632175603551	0.000171025620876021	0.00412542754271842	0.63536003368973
565	565	NUP155	0.73000008812172	8.83943852187686	4.24448980183599	0.000180533014358691	0.00433184217084879	0.592784720433489
4548	4548	ERLEC1	0.617513594087974	8.62771238869798	4.2731615337632	0.000185288289337655	0.00440641989476118	0.587766557497382
3061	3061	GAPVD1	0.836311608486591	9.01422274513539	4.21775396086585	0.000185574165341993	0.00440641989476118	0.585914080504896
2475	2475	TUBA4A	-0.964578698400762	10.157179028466	-4.39287222302183	0.000204151575279983	0.00466536013384063	0.585672306060672
3194	3194	NEDD8	-1.0170293355097	8.80793352051268	-4.44240070022466	0.00023952924016683	0.00520006574247894	0.582530585211704
982	982	CEACAM5;CEACAM3	2.14603480614042	9.90335864806483	4.5858378029196	0.000286167918060697	0.00579839794861651	0.52590530795139
202	202	SLC27A2	0.772972760565162	11.3105317824427	4.19973870616204	0.000195367162348875	0.00456758406742831	0.523557421130596
4283	4283	TMEM263	-0.721315421485833	9.42577946821201	-4.2802440058518	0.000204665941383664	0.00466536013384063	0.514331265108116
4885	4885	VPS25	-0.800497819805065	8.55368658466273	-4.28721123173421	0.000214290924390358	0.00476562109412508	0.509504229498744
2394	2394	RPS14	-0.490178015086864	12.1914598276959	-4.16021237358821	0.000192723455999379	0.00452900121598542	0.497424881917857
3910	3910	ARMC8	0.962347725809068	7.63563593654362	4.5580700279943	0.00030327826368877	0.00601150262677001	0.493870009840759
5312	5312	XPO5	0.812987385490834	8.30115350035008	4.44303066702082	0.000239174022250869	0.00520006574247894	0.488950839238676
1823	1823	DLST	0.437976997005842	11.0042330509958	4.15248710908426	0.000197141591754393	0.00458555365718509	0.475851486497501
5275	5275	MOB1A;MOB1B	0.591736534452913	9.50673298418968	4.1601633191951	0.000200657180314591	0.00464363494951381	0.466517376620246
5797	5797	XPO7;RANBP17	0.510901328808709	8.96714793372392	4.15825049476588	0.000201775910315328	0.00464594128852313	0.46122220784673
3309	3309	LARP7	-0.750056480893551	8.66503722495405	-4.2333056969399	0.000218793838580772	0.00484214131111524	0.43892044830348
4703	4703	IPO9	0.911121471595834	8.95660496422775	4.18435680225014	0.000213938668646499	0.00476562109412508	0.432126163966212
360	360	ACTN4	0.570101496469723	11.5236543399196	4.13501649121937	0.000207502007706806	0.00468751747364557	0.427111940339116
6141	6141	CD2AP	-0.671446402588984	9.73430934995863	-4.12996195686755	0.00021059756138258	0.00472962700661666	0.413023445620831
5961	5961	CHMP2B	-1.40016174849014	8.72676421546006	-4.51309831496087	0.000333233749818347	0.00649188840448505	0.400462214459212
3651	3651	CWC27	-0.705769100771633	8.18651222487318	-4.40828900875653	0.000288465939147952	0.00581909830343147	0.392056226026797
4285	4285	NUP133	0.683792058158362	8.73843940564499	4.17725944402225	0.000229229810978066	0.00504859279347345	0.388986676367515
3854	3854	CD163	0.698859062128564	9.79650399239471	4.13592791240514	0.000245199695580497	0.0052703439554714	0.367494349694146
